"userid";"contentid";"score"
"user15";1845410;1.0
"user15";1845410;2.0
"user15";1845410;5.0
"user15";2521040;4.0
"user15";2521040;2.0
"user15";2521040;3.0
"user15";2521040;5.0
"user15";605497;4.0
"user15";605497;1.0
"user15";605497;2.0
"user15";605497;2.0
"user15";605497;3.0
"user15";130778;2.0
"user15";2521027;4.0
"user15";2521027;3.0
"user15";2521027;3.0
"user15";2521027;4.0
"user15";130975;2.0
"user15";130975;1.0
"user15";130975;2.0
"user15";130975;1.5
"user16";1603482;4.0
"user16";1603482;3.0
"user16";1603482;5.0
"user16";1159762;1.5
"user16";1159762;1.0
"user16";1159762;5.0
"user16";1159762;4.0
"user16";985355;2.0
"user16";985355;4.0
"user16";985355;4.0
"user16";1019242;1.0
"user16";1019242;2.0
"user16";1019242;2.0
"user16";1019242;2.0
"user16";1019242;5.0
"user16";2520951;3.0
"user16";2520690;1.0
"user16";2520690;1.0
"user16";2520690;4.0
"user16";2520690;4.0
"user16";127379;4.0
"user16";2520912;5.0
"user16";2520912;1.0
"user16";1835206;2.0
"user16";1835206;5.0
"user16";1835206;1.0
"user16";1835206;1.0
"user16";1835206;5.0
"user16";126495;5.0
"user16";126495;5.0
"user16";126495;3.0
"user16";126495;1.0
"user16";126495;5.0
"user16";2521041;4.0
"user16";2521041;5.0
"user16";2521041;5.0
"user16";2521041;2.0
"user16";2453104;2.0
"user16";2453104;4.0
"user16";2453104;5.0
"user16";2520466;3.0
"user16";2520466;5.0
"user16";2520466;1.5
"user16";2520466;5.0
"user16";2520466;1.0
"user16";130602;2.0
"user16";2521046;1.0
"user16";2521029;1.0
"user16";2521029;2.0
"user16";132318;5.0
"user16";132318;5.0
"user16";132318;3.0
"user16";132318;3.0
"user16";607348;5.0
"user16";2521049;1.0
"user16";2521049;5.0
"user16";2521049;2.0
"user16";130278;2.5
"user16";130278;2.0
"user16";130278;2.5
"user16";130278;4.0
"user16";130278;5.0
"user16";131318;2.0
"user16";131318;4.0
"user16";131318;1.5
"user16";131318;1.0
"user16";131318;4.0
"user16";2417697;3.0
"user16";2417697;3.0
"user16";2417697;3.0
"user16";2417697;1.0
"user16";2417697;3.0
"user16";2521079;4.0
"user16";2521079;4.0
"user16";2521079;4.0
"user16";2520757;1.5
"user16";2520757;3.0
"user16";130597;2.0
"user16";130597;5.0
"user16";130597;5.0
"user16";130597;4.0
"user16";130597;1.0
"user17";132613;3.0
"user17";132613;4.0
"user17";132613;2.5
"user17";132613;4.0
"user17";2521010;2.5
"user17";2521010;2.0
"user17";2505082;3.0
"user17";130259;5.0
"user17";130259;5.0
"user17";130259;5.0
"user17";130259;3.0
"user17";2520898;5.0
"user17";2520898;5.0
"user17";130211;3.0
"user17";130211;4.0
"user17";130211;4.5
"user17";130211;2.5
"user17";130211;5.0
"user17";129931;5.0
"user17";129931;4.0
"user17";129931;2.0
"user17";2376250;2.0
"user17";1115203;4.0
"user17";1957674;4.0
"user17";1957674;1.5
"user17";1957674;4.0
"user17";1957674;4.0
"user17";1957674;4.0
"user17";130217;2.0
"user17";130217;5.0
"user17";130217;5.0
"user17";337413;3.0
"user17";337413;1.0
"user17";337413;1.0
"user17";337413;1.0
"user17";1912652;1.5
"user17";984586;2.0
"user17";2520890;4.0
"user17";2520890;1.0
"user17";2499638;4.0
"user17";1867711;5.0
"user17";1867711;3.0
"user17";2469924;3.0
"user17";2495561;1.0
"user17";2495561;3.0
"user17";132580;3.0
"user17";2521033;2.0
"user17";2521033;3.0
"user17";2521033;1.0
"user17";2521033;5.0
"user17";2521033;3.5
"user17";131297;2.0
"user17";141661;1.0
"user17";141661;2.0
"user17";141661;1.0
"user18";969943;3.0
"user18";969943;5.0
"user18";2520819;2.0
"user18";2520819;5.0
"user18";2520819;5.0
"user18";2520819;4.0
"user18";2505024;2.0
"user18";2505024;4.0
"user18";2505024;5.0
"user18";2505024;4.0
"user18";132202;1.0
"user18";132202;5.0
"user18";132202;4.0
"user18";132202;3.0
"user18";699279;2.0
"user18";699279;2.5
"user18";699279;3.5
"user18";2505116;1.0
"user18";1719499;3.0
"user18";1719499;3.0
"user18";1719499;2.0
"user18";264133;3.5
"user18";264133;3.5
"user18";264133;3.5
"user18";264133;1.0
"user18";130973;5.0
"user18";130893;4.0
"user18";2520803;4.0
"user18";2520803;1.0
"user18";2520803;3.0
"user18";2520803;4.0
"user18";130151;2.0
"user18";130151;4.0
"user18";2520661;1.0
"user18";2520661;5.0
"user18";2520661;4.0
"user18";2520661;3.0
"user18";2520928;1.5
"user18";2518701;1.0
"user18";2518701;2.5
"user18";2518701;3.0
"user18";2518701;2.0
"user18";2520904;3.0
"user18";2520904;2.0
"user18";2520904;3.0
"user18";736766;5.0
"user18";736766;1.0
"user18";736766;1.5
"user18";126911;1.0
"user18";126911;1.0
"user18";1013079;3.0
"user18";1013079;3.0
"user18";1013079;4.5
"user18";1013079;1.0
"user18";1019327;1.0
"user18";1019327;5.0
"user18";1019327;5.0
"user18";1019327;1.0
"user19";130436;2.0
"user19";126484;5.0
"user19";126484;3.0
"user19";1828631;1.0
"user19";1828631;5.0
"user19";128021;2.0
"user19";1605981;1.0
"user19";1605981;1.0
"user19";1605981;1.0
"user19";1605981;1.5
"user19";1605981;2.0
"user19";2500207;4.0
"user19";2500207;5.0
"user19";2500207;1.0
"user19";2500207;1.0
"user19";2500207;5.0
"user19";1964914;2.5
"user19";1964914;2.0
"user19";1964914;4.0
"user19";2520704;1.0
"user19";2520470;1.0
"user19";2520470;3.0
"user19";2520470;3.0
"user19";2016718;5.0
"user19";2016718;1.0
"user19";2016718;1.0
"user19";2016718;1.0
"user19";2016718;3.0
"user19";1304737;4.0
"user19";1304737;3.5
"user19";1304737;4.0
"user19";1304737;2.0
"user19";1304737;1.0
"user19";561610;4.0
"user19";987684;1.0
"user19";987684;3.0
"user19";987684;3.0
"user19";688998;2.0
"user19";1851207;1.0
"user19";1851207;1.5
"user19";1851207;5.0
"user19";2453610;3.0
"user19";2453610;2.0
"user19";2453610;2.5
"user19";2453610;3.0
"user19";2453610;1.0
"user19";2510101;2.0
"user19";2510101;3.0
"user19";2510101;4.0
"user19";2510101;5.0
"user19";2520719;1.0
"user19";2520719;1.0
"user19";2520719;5.0
"user19";2520719;2.0
"user19";2469662;1.0
"user19";2469662;2.5
"user19";2469662;4.0
"user19";2469662;1.0
"user19";2520891;5.0
"user19";2520891;3.0
"user19";2520891;5.0
"user19";2520891;3.0
"user19";1584211;3.0
"user19";1584211;2.0
"user19";2520748;3.5
"user19";2520748;3.0
"user19";2520748;3.0
"user19";2520748;2.0
"user19";2520748;3.0
"user19";1062964;1.0
"user19";1062964;2.0
"user19";1062964;3.0
"user19";1062964;4.0
"user19";1062964;4.0
"user19";754052;2.0
"user19";754052;5.0
"user19";754052;2.0
"user19";2520945;1.0
"user19";2520945;4.0
"user19";2520945;4.0
"user19";250466;4.0
"user19";231959;3.0
"user19";231959;3.0
"user19";231959;5.0
"user19";231959;2.0
"user19";130285;2.0
"user19";130285;1.0
"user19";130285;3.0
"user19";1954333;4.0
"user19";1954333;5.0
"user19";1954333;1.0
"user19";1954333;2.0
"user19";1954333;4.0
"user20";1304395;5.0
"user20";1304395;4.0
"user20";1304395;5.0
"user20";1304395;1.0
"user20";1304395;5.0
"user20";132216;1.0
"user20";132216;5.0
"user20";1945506;4.0
"user20";1945506;2.0
"user20";1945506;5.0
"user20";1945506;5.0
"user20";1945506;5.0
"user20";2520745;1.0
"user20";2035400;2.0
"user20";2035400;4.0
"user20";2035400;3.0
"user20";2500214;3.0
"user20";2500214;1.0
"user20";2500214;3.0
"user20";970106;3.0
"user20";970106;3.0
"user20";970106;5.0
"user20";970106;1.0
"user20";984585;3.0
"user20";1030695;2.0
"user20";1030695;5.0
"user20";1030695;2.0
"user20";1030695;4.0
"user20";1839822;1.0
"user20";1839822;1.5
"user20";130525;2.0
"user20";130525;2.0
"user20";2520767;3.0
"user20";2520767;2.0
"user20";2520767;5.0
"user20";2520767;1.0
"user20";2492588;1.0
"user20";2492588;2.0
"user20";2492588;2.0
"user20";130949;3.0
"user20";1957674;5.0
"user20";1957674;1.0
"user20";1957674;1.0
"user20";1957674;2.0
"user20";1957674;5.0
"user20";131317;5.0
"user20";131317;5.0
"user20";2512888;4.0
"user20";2520953;3.0
"user20";509267;3.0
"user20";509267;4.0
"user20";509267;2.5
"user20";509267;1.0
"user20";127376;3.0
"user20";127376;5.0
"user20";127376;2.0
"user20";127376;4.0
"user20";127376;3.0
"user20";2521014;3.0
"user20";2521014;2.0
"user20";2521014;4.0
"user20";2433663;5.0
"user20";2433663;5.0
"user20";2433663;2.5
"user20";2433663;4.0
"user20";2433663;3.0
"user20";2521031;2.0
"user20";2509870;5.0
"user20";2509870;3.0
"user21";985361;5.0
"user21";985361;3.0
"user21";985361;1.0
"user21";985361;2.0
"user21";1253320;4.0
"user21";1253320;1.0
"user21";2520802;2.0
"user21";2520802;3.0
"user21";2521038;4.0
"user21";2521038;2.0
"user21";2521038;1.5
"user21";2521038;4.0
"user21";2521038;5.0
"user21";141363;2.0
"user21";141363;2.0
"user21";141363;1.0
"user21";2520940;2.5
"user21";129831;3.0
"user21";129831;4.0
"user21";129831;1.0
"user21";814123;1.0
"user21";814123;1.0
"user21";814123;1.0
"user21";814123;5.0
"user21";814123;5.0
"user21";1799798;1.0
"user21";1799798;4.0
"user21";1799798;3.0
"user21";1142690;2.0
"user21";2520694;5.0
"user21";2520694;2.5
"user21";2520694;2.0
"user21";2520694;5.0
"user21";2520694;3.0
"user21";126527;4.0
"user21";2520837;4.0
"user21";2520837;5.0
"user21";2520837;3.5
"user21";130621;4.0
"user21";346640;1.0
"user21";346640;5.0
"user21";126507;5.0
"user21";126507;1.0
"user21";2521033;4.0
"user21";2521033;4.0
"user21";2521033;4.0
"user21";2521033;4.0
"user21";2521033;3.0
"user21";2500117;1.0
"user21";2521076;2.0
"user21";2521051;3.0
"user21";2521051;3.0
"user21";2521051;5.0
"user21";2521051;5.0
"user21";2521051;3.0
"user21";2520991;4.0
"user22";130376;4.0
"user22";130376;5.0
"user22";130376;1.0
"user22";130376;2.0
"user22";130376;4.0
"user22";1271220;2.0
"user22";1271220;4.0
"user22";1271220;1.0
"user22";2034306;4.0
"user22";1603241;2.0
"user22";1603241;3.0
"user22";1603241;1.0
"user22";1603241;3.0
"user22";2520680;1.0
"user22";2520799;2.0
"user22";2520799;1.0
"user22";987592;5.0
"user22";987592;3.0
"user22";987592;3.0
"user22";987592;2.0
"user22";987592;5.0
"user22";1482869;2.0
"user22";1482869;2.0
"user22";531460;5.0
"user22";531460;4.0
"user22";531460;2.0
"user22";531460;1.0
"user22";2436503;3.0
"user22";2436503;3.0
"user22";2520925;3.0
"user22";2520925;5.0
"user22";2520925;4.0
"user22";2520925;3.0
"user22";1867711;3.0
"user22";1867711;5.0
"user22";1867711;5.0
"user22";127269;2.0
"user22";127269;3.0
"user22";127269;1.0
"user22";127269;3.5
"user22";1284561;5.0
"user22";1284561;1.0
"user22";1284561;1.0
"user22";1284561;5.0
"user22";1284561;5.0
"user22";1605942;2.0
"user22";1605942;5.0
"user22";1605942;1.0
"user22";1605942;4.0
"user22";1605942;2.5
"user22";132213;1.0
"user22";132213;1.0
"user22";132213;3.5
"user22";132213;4.0
"user22";130747;5.0
"user22";130747;5.0
"user22";130747;3.0
"user22";130747;1.0
"user22";2512888;4.0
"user22";2512888;3.0
"user22";2520906;3.0
"user22";2520906;2.0
"user22";593570;5.0
"user22";593570;4.0
"user22";130278;5.0
"user22";130278;5.0
"user22";130278;4.0
"user22";130278;3.0
"user22";130278;1.0
"user22";1439094;5.0
"user22";1439094;1.0
"user22";1439094;3.0
"user22";1439094;4.0
"user22";1439094;2.0
"user22";2520717;1.0
"user22";2520717;5.0
"user22";2520717;4.0
"user22";2520717;1.0
"user22";1907518;5.0
"user22";1907518;2.0
"user23";1372085;5.0
"user23";1372085;1.0
"user23";1886436;3.0
"user23";1886436;2.0
"user23";1886436;5.0
"user23";1886436;4.0
"user23";2494983;3.5
"user23";2494983;5.0
"user23";2512463;2.0
"user23";2512463;1.0
"user23";2512463;3.0
"user23";2512463;5.0
"user23";250383;3.0
"user23";250383;2.0
"user23";250383;2.0
"user23";1845253;1.0
"user23";1845253;2.0
"user23";1845253;3.0
"user23";2520780;1.0
"user23";2520903;2.0
"user23";2520903;4.0
"user23";2520903;2.0
"user23";2520903;4.0
"user23";2520903;3.0
"user23";130406;1.0
"user23";130406;4.0
"user23";130406;5.0
"user23";130406;4.0
"user23";595579;3.0
"user23";595579;4.0
"user23";127940;1.0
"user23";127940;4.0
"user23";127940;5.0
"user23";127940;3.0
"user23";665099;1.0
"user23";665099;5.0
"user23";665099;2.0
"user23";665099;2.0
"user23";706975;4.5
"user23";706975;1.0
"user23";2520876;1.0
"user23";2520876;3.0
"user23";2520876;1.0
"user23";2520876;5.0
"user23";130211;1.0
"user23";2488585;5.0
"user23";2488585;4.0
"user23";753954;5.0
"user23";130575;2.0
"user23";130575;5.0
"user23";130575;5.0
"user23";129930;5.0
"user23";129930;1.0
"user23";2520656;3.0
"user23";2520656;1.0
"user23";2520656;3.0
"user23";131958;2.0
"user23";131958;2.0
"user23";2433663;2.0
"user23";2433663;2.0
"user23";1354065;3.0
"user23";1354065;3.0
"user23";1354065;5.0
"user23";1354065;1.0
"user23";1354065;1.0
"user23";2520942;2.0
"user23";2520942;4.0
"user23";2520942;4.0
"user23";985071;2.0
"user23";985071;2.0
"user23";985071;1.0
"user23";985071;3.0
"user23";985071;5.0
"user23";1180762;2.0
"user23";1180762;5.0
"user23";1180762;5.0
"user24";1840259;5.0
"user24";2520778;3.0
"user24";2520778;4.5
"user24";2520778;4.5
"user24";2520778;4.0
"user24";2520778;5.0
"user24";130761;4.0
"user24";130761;1.0
"user24";130761;2.0
"user24";130761;3.0
"user24";1030777;5.0
"user24";1030777;5.0
"user24";1030777;2.0
"user24";1030777;1.0
"user24";2520888;3.0
"user24";2521058;3.0
"user24";2521058;2.0
"user24";2521058;5.0
"user24";2521058;2.0
"user24";2029564;5.0
"user24";2029564;5.0
"user24";2029564;2.5
"user24";2029564;5.0
"user24";630748;4.0
"user24";630748;4.0
"user24";2505572;4.0
"user24";130257;2.0
"user24";130257;4.0
"user24";130257;2.0
"user24";130257;4.0
"user24";130198;4.0
"user24";130198;5.0
"user24";130198;1.0
"user24";130198;4.5
"user24";130198;5.0
"user24";1828914;5.0
"user24";2521073;4.0
"user24";2521073;1.0
"user24";1024038;4.5
"user24";1024038;3.0
"user24";1977705;3.0
"user24";1977705;3.0
"user24";1977705;1.0
"user24";2487103;5.0
"user24";2487103;2.0
"user24";126495;3.0
"user24";126495;1.0
"user24";126495;3.0
"user24";2469944;4.5
"user24";2520864;3.0
"user24";2520864;5.0
"user24";2520864;5.0
"user24";130215;3.0
"user24";130215;1.0
"user24";1017547;3.0
"user24";1017547;3.0
"user24";1142690;5.0
"user24";1142690;4.0
"user24";1142690;5.0
"user24";1142690;4.0
"user24";1142690;1.0
"user24";252534;2.0
"user25";2452996;5.0
"user25";2452996;5.0
"user25";2452996;4.0
"user25";2452996;5.0
"user25";2452996;1.0
"user25";2385582;5.0
"user25";2385582;3.0
"user25";2385582;1.0
"user25";129902;2.0
"user25";129902;2.5
"user25";129902;4.0
"user25";129902;2.0
"user25";129902;2.0
"user25";126520;3.0
"user25";126520;1.0
"user25";126520;1.0
"user25";126520;3.0
"user25";2499601;5.0
"user25";2499601;4.0
"user25";985372;4.0
"user25";1116758;3.0
"user25";1116758;4.0
"user25";1116758;5.0
"user25";1116758;5.0
"user25";1116758;2.0
"user25";231972;2.5
"user25";231972;4.0
"user25";231972;5.0
"user25";231972;2.0
"user25";2387785;5.0
"user25";2387785;1.0
"user25";745781;3.5
"user25";745781;1.0
"user25";745781;3.0
"user25";745781;3.0
"user25";1945506;2.5
"user25";1945506;3.0
"user25";1945506;4.0
"user25";1945506;5.0
"user25";1945506;3.0
"user25";131330;5.0
"user25";131330;4.0
"user25";131330;4.0
"user25";131330;5.0
"user25";595468;1.0
"user25";595468;3.0
"user25";595468;2.0
"user25";595468;4.0
"user25";595468;2.0
"user25";969831;5.0
"user25";969831;1.0
"user25";969831;4.0
"user25";231967;1.0
"user25";231967;5.0
"user25";231967;3.0
"user25";1835256;4.0
"user25";1835256;4.0
"user25";1835256;2.0
"user25";630793;3.0
"user25";630793;1.0
"user25";630793;2.0
"user25";630793;4.0
"user25";2520793;5.0
"user25";2520793;4.0
"user25";2520793;4.5
"user25";1812712;3.0
"user25";1395466;4.0
"user25";1395466;3.0
"user25";129907;2.0
"user25";129907;2.0
"user25";129907;1.0
"user25";129907;4.0
"user25";737479;1.0
"user25";737479;1.0
"user25";1904548;5.0
"user25";1904548;4.0
"user26";1250301;4.0
"user26";1250301;3.0
"user26";2520872;2.5
"user26";2520872;5.0
"user26";2520872;4.0
"user26";2520872;2.0
"user26";2520872;4.0
"user26";130286;4.0
"user26";130286;1.0
"user26";304790;5.0
"user26";304790;4.0
"user26";304790;2.5
"user26";2518701;4.0
"user26";2518701;4.0
"user26";2521077;4.0
"user26";2521077;3.0
"user26";2521077;5.0
"user26";2521077;4.0
"user26";985355;3.0
"user26";985355;2.0
"user26";985355;4.0
"user26";985355;3.0
"user26";141933;1.0
"user26";141933;1.5
"user26";141933;1.0
"user26";292989;5.0
"user26";292989;4.0
"user26";292989;2.0
"user26";292989;1.5
"user26";2520919;5.0
"user26";2520919;1.0
"user26";2520919;4.0
"user26";2520919;1.0
"user26";2520948;1.0
"user26";2520948;1.0
"user26";2520948;4.0
"user26";2520948;3.0
"user26";2520948;4.0
"user26";130624;3.0
"user26";130624;5.0
"user26";130624;2.0
"user26";130624;5.0
"user26";1945658;5.0
"user26";2387785;4.0
"user26";2387785;5.0
"user26";2523318;3.0
"user26";406745;1.5
"user26";406745;1.0
"user26";130302;2.0
"user26";130302;1.0
"user26";130302;3.5
"user26";130302;4.0
"user26";130302;3.0
"user26";129854;3.0
"user26";129854;3.0
"user26";129854;2.5
"user26";129854;5.0
"user26";129854;4.0
"user26";987551;5.0
"user26";987551;5.0
"user26";987551;4.0
"user26";987551;3.0
"user26";987551;2.0
"user26";1836287;3.0
"user26";1836287;5.0
"user26";1836287;1.0
"user26";1836287;2.0
"user26";1836287;1.0
"user26";2509372;2.5
"user26";2509372;5.0
"user26";2509372;4.0
"user26";126515;4.0
"user26";126515;1.0
"user27";130975;1.0
"user27";130975;2.0
"user27";130975;5.0
"user27";130975;4.0
"user27";2402981;5.0
"user27";2402981;1.0
"user27";2402981;5.0
"user27";2402981;3.0
"user27";2402981;5.0
"user27";2456051;3.0
"user27";2456051;3.0
"user27";2456051;4.0
"user27";127940;5.0
"user27";127940;3.0
"user27";127940;3.0
"user27";127940;3.0
"user27";127940;2.0
"user27";2520466;4.0
"user27";2520466;1.0
"user27";2520466;2.0
"user27";2027281;3.0
"user27";595468;3.0
"user27";2453996;3.0
"user27";1799798;4.0
"user27";1799798;4.5
"user27";1799798;2.0
"user27";1799798;2.0
"user27";1946594;1.0
"user27";1946594;2.0
"user27";1946594;3.0
"user27";1946594;1.0
"user27";1946594;3.0
"user27";2025410;5.0
"user27";2025410;3.0
"user27";2025410;5.0
"user27";2025410;2.0
"user27";2392398;4.5
"user27";331506;2.0
"user27";331506;5.0
"user27";331506;2.0
"user27";331506;1.0
"user27";337413;2.0
"user27";337413;3.0
"user27";337413;1.0
"user27";337413;5.0
"user27";2520979;4.0
"user27";2520979;4.0
"user27";2520979;4.0
"user27";2520979;1.5
"user27";1605942;2.5
"user27";1605942;1.5
"user27";1605942;4.0
"user27";1605942;3.0
"user27";130586;1.0
"user27";421996;2.0
"user27";421996;3.0
"user27";421996;1.0
"user27";2456051;5.0
"user27";2456051;2.0
"user27";2456051;1.0
"user27";2456051;4.5
"user27";2456051;5.0
"user27";713110;1.0
"user27";2520852;5.0
"user27";2520852;5.0
"user27";2520852;2.0
"user27";2520852;4.0
"user27";331506;1.0
"user27";331506;1.0
"user27";2503088;1.0
"user27";2503088;4.0
"user27";2503088;5.0
"user27";2503088;1.5
"user27";2503088;5.0
"user27";1964922;4.0
"user27";1964922;2.0
"user27";1964922;1.0
"user27";1964922;4.0
"user27";1105923;3.5
"user27";1105923;1.0
"user27";1105923;2.0
"user27";1105923;2.0
"user27";2520879;3.5
"user27";2520879;5.0
"user27";2520879;3.0
"user27";2520879;5.0
"user28";2520983;4.0
"user28";2520983;1.0
"user28";2520983;4.0
"user28";2520983;2.0
"user28";2520983;3.0
"user28";990140;4.0
"user28";990140;3.0
"user28";990140;3.0
"user28";2521038;5.0
"user28";2521038;1.0
"user28";2521038;1.0
"user28";2521038;2.0
"user28";2521038;5.0
"user28";130217;3.0
"user28";130217;5.0
"user28";130217;5.0
"user28";736807;1.0
"user28";736807;1.0
"user28";736807;4.0
"user28";2520885;3.0
"user28";2520885;2.5
"user28";1188653;3.0
"user28";1188653;2.0
"user28";130274;1.0
"user28";130274;2.0
"user28";130274;2.0
"user28";1603175;1.0
"user28";1603175;4.0
"user28";1603175;1.5
"user28";2520765;5.0
"user28";2484219;5.0
"user28";2484219;1.0
"user28";2484219;5.0
"user28";131656;5.0
"user28";130070;4.5
"user28";130070;3.0
"user28";130070;2.0
"user28";130070;2.0
"user28";130070;1.0
"user28";130371;1.0
"user28";130371;5.0
"user28";1957600;5.0
"user28";1957600;4.0
"user28";1957600;3.0
"user28";1957600;3.0
"user28";2452750;1.0
"user28";130768;2.0
"user28";1105911;4.0
"user28";1105911;5.0
"user28";1105911;5.0
"user28";2520965;4.0
"user28";2039869;1.0
"user28";2039869;3.0
"user28";2039869;1.0
"user28";2425907;2.0
"user28";2425907;5.0
"user28";2425907;4.0
"user29";1021348;3.0
"user29";1021348;2.0
"user29";1021348;3.0
"user29";1021348;5.0
"user29";1021348;2.0
"user29";613775;3.0
"user29";613775;2.0
"user29";613775;2.0
"user29";613775;2.5
"user29";613775;1.0
"user29";130627;1.0
"user29";130627;3.0
"user29";130627;5.0
"user29";2520674;5.0
"user29";1957556;2.0
"user29";1957556;4.5
"user29";1957556;3.0
"user29";1957556;3.0
"user29";129792;1.0
"user29";129792;2.0
"user29";129792;2.0
"user29";126911;5.0
"user29";126911;5.0
"user29";126911;2.0
"user29";126911;5.0
"user29";2521022;3.0
"user29";2521022;3.0
"user29";2521022;5.0
"user29";130648;3.0
"user29";2505619;5.0
"user29";2520782;1.5
"user29";1142690;3.0
"user29";1142690;1.0
"user29";1142690;2.0
"user29";2426733;2.0
"user29";2426733;5.0
"user29";2426733;2.5
"user29";130431;1.0
"user29";130431;5.0
"user29";130431;5.0
"user29";130431;4.0
"user29";2525650;2.0
"user29";2525650;4.0
"user29";2525650;4.0
"user29";987592;3.0
"user29";987592;2.0
"user29";987592;4.0
"user29";987592;1.5
"user29";987592;5.0
"user29";2525627;1.0
"user29";1304260;1.0
"user29";1304260;4.0
"user29";1304260;2.0
"user29";2521015;3.0
"user29";141363;4.0
"user29";141363;4.0
"user29";141363;2.0
"user29";129924;2.0
"user29";129924;1.0
"user29";129924;2.0
"user29";129186;5.0
"user29";2520912;5.0
"user29";2520912;5.0
"user29";2520912;1.0
"user29";2520912;2.0
"user29";2521023;3.0
"user29";2521023;4.0
"user29";2521023;2.0
"user29";2521023;4.0
"user29";129500;1.0
"user29";131318;3.0
"user29";131318;3.0
